word,female,male,difference,difference_abs,POLARITY VALUE,POLARITY INTENSITY,POS
environment,0.018455632659087555,0.013553354690768961,-0.004902277968318594,0.004902277968318594,positive,0.873,NOUN
cared,0.016856144495299964,0.01198346804705055,-0.004872676448249414,0.004872676448249414,positive,0.863,VERB
literature,0.021408533884541562,0.016536139313833943,-0.004872394570707619,0.004872394570707619,positive,0.825,ADJ
absolute,0.014764506127270044,0.019623583046480157,0.004859076919210113,0.004859076919210113,positive,0.669,ADJ
unhelpful,0.013534130616664206,0.008686706095241883,-0.004847424521422323,0.004847424521422323,negative,-0.925,ADJ
helps,0.05425956001771741,0.04945142927713,-0.004808130740587412,0.004808130740587412,positive,0.992,VERB
deal,0.02559181062060141,0.020827162806664273,-0.004764647813937137,0.004764647813937137,positive,0.116,VERB
guide,0.05844283675377726,0.05369012321516971,-0.004752713538607553,0.004752713538607553,positive,0.814,ADJ
expect,0.060042324917564845,0.06478398883077983,0.00474166391321499,0.00474166391321499,negative,-0.179,ADJ
resources,0.025837885722722574,0.03056045999771843,0.004722574274995856,0.004722574274995856,positive,0.566,NOUN
unfair,0.024238397558934987,0.01951892393689893,-0.004719473622036056,0.004719473622036056,negative,-0.837,ADJ
arrogant,0.0041832767360598455,0.008896024314404338,0.004712747578344493,0.004712747578344493,negative,-0.803,ADJ
slide,0.023131059599389735,0.01842000328629604,-0.004711056313093695,0.004711056313093695,positive,0.792,NOUN
survey,0.009596928982725529,0.004918978150317693,-0.0046779508324078355,0.0046779508324078355,positive,0.21,NOUN
ideas,0.042447955115901374,0.037781938558823135,-0.00466601655707824,0.00466601655707824,positive,0.991,NOUN
turn,0.0346965893990846,0.030037164449812297,-0.004659424949272302,0.004659424949272302,negative,-0.187,VERB
hated,0.022761946946207985,0.01815835551234297,-0.004603591433865014,0.004603591433865014,negative,-0.823,VERB
regret,0.030513312663024754,0.03511313126450183,0.004599818601477075,0.004599818601477075,negative,-0.66,ADJ
astronomy,0.004921502042423347,0.00947164941710109,0.004550147374677743,0.004550147374677743,positive,0.875,NOUN
focused,0.026945223682267826,0.022397049450382688,-0.004548174231885138,0.004548174231885138,positive,0.913,VERB
open,0.07492986859589547,0.0703832511933755,-0.004546617402519965,0.004546617402519965,positive,0.916,ADJ
live,0.02509966041635907,0.020617844587501818,-0.004481815828857254,0.004481815828857254,positive,0.305,ADJ
head,0.01168856735075545,0.016169832430299652,0.004481265079544203,0.004481265079544203,positive,0.859,NOUN
master,0.006520990206210935,0.010989206506028889,0.004468216299817953,0.004468216299817953,positive,0.82,NOUN
portfolio,0.005290614695605099,0.00083727287664982,-0.004453341818955278,0.004453341818955278,negative,-0.826,NOUN
revise,0.008366553472119691,0.003924716609296031,-0.00444183686282366,0.00444183686282366,positive,0.797,NOUN
stress,0.03494266450120577,0.030508130442927817,-0.004434534058277952,0.004434534058277952,negative,-0.329,NOUN
python,0.0018455632659087555,0.006279546574873651,0.004433983308964895,0.004433983308964895,positive,0.219,NOUN
respond,0.015256656331512377,0.010832217841657048,-0.004424438489855329,0.004424438489855329,positive,0.169,NOUN
animal,0.0060288400019686,0.0016222161985090264,-0.004406623803459574,0.004406623803459574,positive,0.833,ADJ
fine,0.12697475269452238,0.13134718252444053,0.004372429829918145,0.004372429829918145,positive,0.856,ADJ
attention,0.11221024656725231,0.10785121242345495,-0.004359034143797361,0.004359034143797361,positive,0.66,NOUN
organized,0.06385648900044293,0.059498703796927836,-0.00435778520351509,0.00435778520351509,positive,0.229,VERB
comprehensive,0.005536689797726266,0.009890285855426,0.004353596057699733,0.004353596057699733,positive,0.787,ADJ
hell,0.015010581229391211,0.019361935272527088,0.004351354043135877,0.004351354043135877,negative,-0.931,NOUN
vocab,0.007382253063635022,0.0030874437326462115,-0.00429480933098881,0.00429480933098881,positive,0.449,NOUN
pick,0.02829863674393425,0.024019265648891713,-0.004279371095042537,0.004279371095042537,positive,0.172,NOUN
dedicated,0.014272355923027709,0.009994944965007226,-0.004277410958020483,0.004277410958020483,positive,0.847,VERB
sample,0.007136177961513854,0.011407842944353798,0.004271664982839944,0.004271664982839944,positive,0.179,NOUN
approachable,0.05081450858802106,0.04657330376364624,-0.004241204824374817,0.004241204824374817,positive,0.937,ADJ
vague,0.02509966041635907,0.020879492361454886,-0.004220168054904185,0.004220168054904185,negative,-0.988,ADJ
check,0.031497613071509424,0.02731602760070038,-0.004181585470809043,0.004181585470809043,positive,0.216,NOUN
advantage,0.014764506127270044,0.01894329883420218,0.004178792706932137,0.004178792706932137,positive,0.823,NOUN
encouraging,0.010089079186967862,0.005913239691339354,-0.0041758394956285085,0.0041758394956285085,positive,0.989,ADJ
shorter,0.003937201633938678,0.008111080992545133,0.0041738793586064546,0.0041738793586064546,negative,-0.818,ADJ
lesson,0.009843004084846695,0.005703921472176899,-0.004139082612669796,0.004139082612669796,positive,0.82,NOUN
vocabulary,0.009104778778483192,0.004971307705108306,-0.004133471073374886,0.004133471073374886,negative,-0.798,NOUN
recommended,0.01796348245484522,0.022083072121639003,0.004119589666793783,0.004119589666793783,positive,0.866,VERB
spec,0.0006151877553029184,0.004709659931155238,0.004094472175852319,0.004094472175852319,positive,0.884,ADJ
computational,0.0038141640828780942,0.007901762773382677,0.004087598690504583,0.004087598690504583,negative,-0.869,ADJ
harsh,0.025222697967419657,0.021141140135407955,-0.004081557832011702,0.004081557832011702,positive,0.812,NOUN
bitch,0.006520990206210935,0.0024594890751588466,-0.004061501131052089,0.004061501131052089,negative,-0.867,NOUN
neuroscience,0.005413652246665682,0.00947164941710109,0.004057997170435408,0.004057997170435408,negative,-0.766,NOUN
brought,0.016610069393178797,0.012559093149747302,-0.004050976243431495,0.004050976243431495,positive,0.792,VERB
levy,0.0002460751021211674,0.004291023492830328,0.004044948390709161,0.004044948390709161,negative,-0.266,ADJ
composition,0.0060288400019686,0.0019885230820433225,-0.004040316919925278,0.004040316919925278,positive,0.76,NOUN
horrible,0.04589300654559771,0.041863643832491,-0.004029362713106714,0.004029362713106714,negative,-0.788,ADJ
additional,0.017717407352724052,0.013710343355140804,-0.004007063997583249,0.004007063997583249,positive,0.194,ADJ
museum,0.005413652246665682,0.0014128979793465713,-0.004000754267319111,0.004000754267319111,positive,0.892,NOUN
condescending,0.015871844086815298,0.011878808937469322,-0.0039930351493459755,0.0039930351493459755,negative,-0.8,VERB
interest,0.03531177715438752,0.039299495647750926,0.003987718493363407,0.003987718493363407,positive,0.659,NOUN
decent,0.050076283281657565,0.054056430098704006,0.003980146817046441,0.003980146817046441,positive,0.853,ADJ
keeps,0.009104778778483192,0.013082388697653439,0.003977609919170247,0.003977609919170247,positive,0.778,NOUN
present,0.019562970618632807,0.0155942073276029,-0.003968763291029907,0.003968763291029907,positive,0.857,ADJ
department,0.040725429401053205,0.04468943979118414,0.003964010390130938,0.003964010390130938,positive,0.873,NOUN
laugh,0.004798464491362764,0.008739035650032496,0.003940571158669731,0.003940571158669731,positive,1.0,NOUN
chemical,0.003075938776514592,0.007012160341942242,0.003936221565427649,0.003936221565427649,negative,-0.857,NOUN
chance,0.037157340420296274,0.041078700510631797,0.0039213600903355225,0.0039213600903355225,positive,0.889,NOUN
screwed,0.011934642452876617,0.015855855101555967,0.00392121264867935,0.00392121264867935,negative,-0.773,VERB
blank,0.005290614695605099,0.00921000164314802,0.003919386947542921,0.003919386947542921,negative,-0.767,ADJ
stein,0.004429351838181013,0.0005232955479061375,-0.0039060562902748755,0.0039060562902748755,negative,-0.655,NOUN
system,0.022269796741965647,0.026164777395306878,0.003894980653341231,0.003894980653341231,positive,0.567,NOUN
humorous,0.003075938776514592,0.006959830787151629,0.0038838920106370367,0.0038838920106370367,positive,0.835,ADJ
grow,0.006274915104089768,0.0024071595203682323,-0.0038677555837215356,0.0038677555837215356,positive,0.834,ADJ
luck,0.03900290368620503,0.04285790537351267,0.003855001687307638,0.003855001687307638,positive,0.861,NOUN
ability,0.013903243269845956,0.017739719074018064,0.003836475804172108,0.003836475804172108,positive,0.434,NOUN
ridiculous,0.026453073478025495,0.03024648266897475,0.003793409190949254,0.003793409190949254,negative,-0.949,ADJ
created,0.009596928982725529,0.005808580581758127,-0.003788348400967402,0.003788348400967402,positive,0.904,VERB
informative,0.023500172252571484,0.019728242156061386,-0.0037719300965100983,0.0037719300965100983,positive,0.859,ADJ
huang,0.006274915104089768,0.00251181862994946,-0.003763096474140308,0.003763096474140308,positive,0.853,NOUN
closely,0.005290614695605099,0.009053012978776179,0.0037623982831710805,0.0037623982831710805,positive,0.891,ADV
gong,0.0038141640828780942,5.232955479061375e-05,-0.0037618345280874804,0.0037618345280874804,negative,-0.853,ADJ
monotone,0.008489591023180275,0.012245115821003617,0.0037555247978233418,0.0037555247978233418,negative,-0.831,NOUN
rate,0.004306314287120429,0.008058751437754518,0.0037524371506340885,0.0037524371506340885,positive,0.827,NOUN
show,0.06705546532801811,0.07080188763170041,0.0037464223036823008,0.0037464223036823008,positive,0.996,NOUN
unrelated,0.003322013878635759,0.0070644898967328566,0.0037424760180970974,0.0037424760180970974,negative,-0.855,ADJ
throw,0.00701314041045327,0.01072755873207582,0.0037144183216225504,0.0037144183216225504,negative,-0.482,ADJ
punk,0.0038141640828780942,0.0001046591095812275,-0.003709504973296867,0.003709504973296867,positive,0.984,NOUN
boost,0.017471332250602885,0.013762672909931417,-0.003708659340671468,0.003708659340671468,positive,0.927,NOUN
offers,0.025468773069540825,0.02176909479289532,-0.003699678276645503,0.003699678276645503,positive,0.748,NOUN
quality,0.01562576898469413,0.011931138492259935,-0.003694630492434195,0.003694630492434195,positive,0.825,VERB
interactive,0.00996604163590728,0.006279546574873651,-0.0036864950610336292,0.0036864950610336292,positive,0.849,ADJ
focus,0.048107682464688224,0.04442779201723108,-0.003679890447457146,0.003679890447457146,positive,0.66,NOUN
hong,0.004306314287120429,0.000627954657487365,-0.0036783596296330644,0.0036783596296330644,negative,-0.93,ADJ
supplement,0.005167577144544515,0.008843694759613724,0.0036761176150692087,0.0036761176150692087,positive,0.795,NOUN
prepare,0.041094542054234955,0.04474176934597476,0.003647227291739809,0.003647227291739809,positive,0.113,NOUN
dumb,0.00898174122742261,0.012611422704537915,0.0036296814771153048,0.0036296814771153048,negative,-0.896,ADJ
tricky,0.053644372262414496,0.050027054379826755,-0.003617317882587741,0.003617317882587741,positive,0.825,ADJ
stopped,0.019070820414390472,0.022658697224335753,0.0035878768099452812,0.0035878768099452812,negative,-0.562,VERB
complete,0.06742457798119986,0.07101120585086286,0.0035866278696630033,0.0035866278696630033,positive,0.889,ADJ
info,0.02608396082484374,0.022501708559963914,-0.0035822522648798275,0.0035822522648798275,positive,0.496,ADV
tedious,0.028175599192873664,0.024594890751588466,-0.0035807084412851978,0.0035807084412851978,negative,-0.848,ADJ
fulfill,0.013288055514543037,0.009733297191054159,-0.003554758323488878,0.003554758323488878,positive,0.911,NOUN
design,0.009843004084846695,0.01339636602639712,0.003553361941550426,0.003553361941550426,positive,0.908,NOUN
poor,0.019562970618632807,0.01601284376592781,-0.0035501268527049976,0.0035501268527049976,negative,-0.501,ADJ
senior,0.01033515428908903,0.006802842122779787,-0.0035323121663092425,0.0035323121663092425,positive,0.808,ADJ
missed,0.029529012254540087,0.026007788730935035,-0.003521223523605052,0.003521223523605052,negative,-0.865,VERB
understandable,0.011811604901816035,0.015332559553649828,0.0035209546518337933,0.0035209546518337933,negative,-0.865,ADJ
supportive,0.007382253063635022,0.0038723870545054177,-0.003509866009129604,0.003509866009129604,positive,0.623,ADJ
early,0.04626211919877947,0.049765406605873676,0.0035032874070942063,0.0035032874070942063,positive,0.246,ADJ
intelligent,0.016240956739997047,0.019728242156061386,0.003487285416064339,0.003487285416064339,positive,0.798,NOUN
score,0.06078055022392835,0.06426069328287369,0.0034801430589453397,0.0034801430589453397,positive,0.835,NOUN
young,0.005536689797726266,0.009000683423985566,0.0034639936262593,0.0034639936262593,positive,0.828,ADJ
strongly,0.01168856735075545,0.015123241334487374,0.003434673983731925,0.003434673983731925,negative,-0.842,ADV
knowledgeable,0.0520448840986269,0.048614156400480175,-0.0034307276981467225,0.0034307276981467225,positive,0.995,ADJ
differential,0.0012303755106058368,0.004657330376364624,0.003426954865758787,0.003426954865758787,positive,0.957,ADJ
close,0.017717407352724052,0.021141140135407955,0.0034237327826839026,0.0034237327826839026,positive,0.841,NOUN
breakout,0.006767065308332103,0.00334909150659928,-0.003417973801732823,0.003417973801732823,negative,-0.816,ADP
stick,0.010950342044391949,0.007535455889848381,-0.003414886154543568,0.003414886154543568,positive,0.841,ADJ
free,0.05327525960923273,0.0498700657154549,-0.0034051938937778303,0.0034051938937778303,positive,0.867,ADJ
trouble,0.016487031842118215,0.019885230820433225,0.0033981989783150104,0.0033981989783150104,negative,-0.829,NOUN
perspective,0.01943993306757222,0.016065173320718423,-0.003374759746853799,0.003374759746853799,positive,0.872,ADJ
partner,0.008858703676362026,0.005494603253014444,-0.003364100423347582,0.003364100423347582,positive,0.502,NOUN
lucky,0.018947782863329887,0.0155942073276029,-0.0033535755357269863,0.0033535755357269863,positive,0.79,ADJ
goat,0.0017225257148481717,0.005075966814689534,0.003353441099841362,0.003353441099841362,negative,-0.143,NOUN
lovely,0.004921502042423347,0.0015698866437184127,-0.0033516153987049346,0.0033516153987049346,positive,0.872,ADV
mini,0.009473891431664943,0.006122557910501808,-0.003351333521163135,0.003351333521163135,positive,0.812,ADJ
fun,0.13275751759436982,0.1294109889971878,-0.0033465285971820136,0.0033465285971820136,positive,0.66,NOUN
anthropology,0.00799744081893794,0.004657330376364624,-0.003340110442573316,0.003340110442573316,positive,0.818,NOUN
shakespeare,0.0014764506127270044,0.004814319040736465,0.0033378684280094603,0.0033378684280094603,positive,0.194,ADJ
political,0.020793346129238645,0.024123924758472942,0.0033305786292342973,0.0033305786292342973,negative,-0.859,ADJ
blatantly,0.004306314287120429,0.0009942615410216613,-0.003312052746098768,0.003312052746098768,negative,-0.809,ADV
jake,0.0009843004084846695,0.004291023492830328,0.003306723084345659,0.003306723084345659,positive,0.861,VERB
kwon,0.0034450514296963434,0.00015698866437184126,-0.003288062765324502,0.003288062765324502,positive,0.144,ADJ
encourage,0.011442492248634284,0.008163410547335746,-0.003279081701298538,0.003279081701298538,positive,0.845,NOUN
include,0.01943993306757222,0.016169832430299652,-0.0032701006372725695,0.0032701006372725695,positive,0.133,VERB
sit,0.019809045720753975,0.023077333662660664,0.0032682879419066897,0.0032682879419066897,negative,-0.814,ADJ
sweetheart,0.004552389389241596,0.0013082388697653437,-0.0032441505194762523,0.0032441505194762523,positive,0.805,NOUN
