"CLASS","A","A-","A+","B","B-","B+","C","C-","C+","D","D-","D+","F"
"GEOG M171 - RIGBY, D.L.",0.706,0.235,0,0,0,0.059,0,0,0,0,0,0,0
"GERMAN 1 - TAR0WSKA SENEL, M",0.25,0.217,0.367,0.05,0.017,0.05,0.033,0,0,0,0,0,0.017
"GERMAN 109 - PRESNER, T.S.",0.714,0.171,0.029,0.029,0.029,0,0.029,0,0,0,0,0,0
"GERMAN 155 - YILDIZ, Y.",0.417,0.5,0,0,0,0.083,0,0,0,0,0,0,0
"GERMAN 2 - FUCHS, R.T.",0.167,0.167,0.5,0,0,0.167,0,0,0,0,0,0,0
"GERMAN 3 - TAR0WSKA SENEL, M",0.476,0.143,0.238,0.048,0.048,0.048,0,0,0,0,0,0,0
"GERMAN 4 - TAR0WSKA SENEL, M",0.235,0.176,0.235,0.059,0.059,0,0,0.059,0.059,0,0,0,0.118
"GERMAN 59 - FUCHS, R.T.",0.306,0.122,0.399,0.035,0.003,0.079,0.017,0.009,0.009,0.006,0,0.003,0.012
"GJ STDS 122A - HARRISON, C.A.",0.308,0.154,0.077,0.077,0,0.308,0,0,0,0,0.077,0,0
"GJ STDS 127A - HENDELMAN, T.",0.286,0.071,0.429,0,0,0.214,0,0,0,0,0,0,0
"GJ STDS 176A - OBA, H.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"GJ STDS 176C - HARRISON, C.A.",0.632,0,0.368,0,0,0,0,0,0,0,0,0,0
"GJ STDS 176D - O'FARRILL, A.",0.684,0,0.316,0,0,0,0,0,0,0,0,0,0
"GJ STDS 176F - LOZA, S.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"GJ STDS 176G - LOZA, S.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"GJ STDS M50A - DE CASTRO, P.J.",0.179,0.077,0.564,0.051,0,0.103,0,0,0.026,0,0,0,0
"GLB HLT 160 - FARZANEGAN, M.",0.673,0.236,0.018,0.073,0,0,0,0,0,0,0,0,0
"GLBL ST 1 - POTTS, S.S.",0.329,0.3,0.033,0.113,0.019,0.178,0.005,0,0.014,0,0.005,0.005,0
"GLBL ST 191 - MIN, E.A.",0.545,0.091,0,0.091,0.091,0.182,0,0,0,0,0,0,0
"GLBL ST 191 - POTTS, S.S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"GLBL ST 191 - ZIPPERSTEIN, S.E.",0.412,0.294,0.118,0.118,0,0.059,0,0,0,0,0,0,0
"GLBL ST 194 - THIES, M.F.",0.581,0.209,0,0.023,0,0.093,0,0.023,0.07,0,0,0,0
"GREEK 1 - ELLIS, R.M.",0.538,0,0.385,0,0,0,0,0.077,0,0,0,0,0
"GREEK 8A - ZENIOS, S.",0.7,0.2,0.1,0,0,0,0,0,0,0,0,0,0
"GRNTLGY M142SL - LEVY-STORMS, L.F.",0.3,0.5,0.2,0,0,0,0,0,0,0,0,0,0
"HEBREW 110A - SMOAK, J.D.",0.75,0.15,0,0,0.05,0.05,0,0,0,0,0,0,0
"HEBREW 1A - EZER, N.",0.667,0.111,0,0.056,0.056,0.111,0,0,0,0,0,0,0
"HIN-URD 1 - MAHAJAN, G.",0.5,0.276,0.086,0.034,0,0.103,0,0,0,0,0,0,0
"HIN-URD 100A - MAHAJAN, G.",1,0,0,0,0,0,0,0,0,0,0,0,0
"HIST 101 - UNGOR, U.U.",0.667,0.037,0,0.259,0.037,0,0,0,0,0,0,0,0
"HIST 105A - MORONY, M.G.",0.355,0.129,0,0.419,0,0.097,0,0,0,0,0,0,0
"HIST 111B - MOMDJIAN, M.",0.804,0.109,0,0.022,0,0.065,0,0,0,0,0,0,0
"HIST 113A - PHILLIPS, D.D.",0.152,0.174,0,0.109,0.065,0.261,0.065,0.043,0.043,0,0,0.043,0.043
"HIST 114A - LANGDON, J.S.",0.212,0.225,0.013,0.125,0.1,0.138,0.05,0.025,0.062,0,0,0,0.05
"HIST 11B - GOLDMAN, A.S.",0.25,0.159,0.114,0.136,0.045,0.159,0.023,0,0,0,0,0.023,0.091
"HIST 121D - FRANK, S.",0.156,0.062,0.031,0.25,0.031,0.312,0.094,0,0.031,0,0,0,0.031
"HIST 121F - UNGOR, U.U.",0.5,0.139,0.028,0.111,0.083,0.111,0,0,0,0.028,0,0,0
"HIST 122A - STACEY, P.J.",0.264,0.226,0.198,0.085,0.066,0.094,0.019,0,0.038,0,0,0,0.009
"HIST 124B - FORD, C.C.",0.324,0.189,0.081,0.054,0.108,0.162,0,0,0.027,0.027,0,0,0.027
"HIST 125B - KEELEY, S.B.",0.258,0.161,0,0.323,0.032,0.129,0.032,0,0.032,0,0,0,0.032
"HIST 132 - RENTON, K.E.",0.463,0.195,0,0.098,0,0.146,0.024,0.024,0,0,0,0,0.049
"HIST 13A - PESTA0, C.G.",0.129,0.248,0,0.139,0.059,0.188,0.089,0.03,0.089,0.01,0,0.02,0
"HIST 140C - COREY, M.F.",0.519,0.308,0.005,0.014,0.009,0.145,0,0,0,0,0,0,0
"HIST 141A - HILL, M.",0.471,0.088,0.029,0.147,0.059,0.118,0.029,0.029,0,0,0,0,0.029
"HIST 149A - MADLEY, B.L.",0.286,0.323,0,0.105,0.053,0.188,0.008,0.008,0.015,0,0,0,0.015
"HIST 170A - VON GLAHN, R.",0.241,0.241,0,0.207,0,0.138,0.034,0,0,0,0,0.034,0.103
"HIST 176C - SALMAN, M.",0.171,0.086,0,0.114,0.143,0.314,0.029,0,0.086,0,0,0,0.057
"HIST 176E - HERR, J.C.",0.257,0.257,0.2,0.086,0.029,0.114,0,0,0.029,0,0,0,0.029
"HIST 179A - ZELENY, C.L.",0.875,0.034,0.091,0,0,0,0,0,0,0,0,0,0
"HIST 180A - CAHN, P.",0.211,0.158,0.526,0.105,0,0,0,0,0,0,0,0,0
"HIST 180A - TERRALL, M.",0.114,0.229,0.086,0.171,0.086,0.257,0,0,0,0.029,0,0,0.029
"HIST 187B - GOLDBERG, J.L.",0.438,0.25,0,0.125,0,0.188,0,0,0,0,0,0,0
"HIST 187M - ROBINSON, G.",0.533,0.333,0.067,0.067,0,0,0,0,0,0,0,0,0
"HIST 191C - FORD, C.C.",0.333,0.333,0,0.067,0,0.267,0,0,0,0,0,0,0
"HIST 191C - MCCLENDON, M.C.",0.357,0.429,0,0.071,0,0.143,0,0,0,0,0,0,0
"HIST 191C - TUTINO, S.",0.538,0.077,0,0.077,0,0.077,0,0,0.231,0,0,0,0
"HIST 195CE - HIRANO, K.",0.933,0,0,0.067,0,0,0,0,0,0,0,0,0
"HIST 1A - PHILLIPS, D.D.",0.275,0.261,0.029,0.123,0.065,0.174,0.029,0,0.029,0,0,0,0.014
"HIST 1C - JACOBY, R.",0.391,0.186,0,0.126,0.042,0.172,0.028,0.014,0.028,0,0,0.005,0.009
"HIST 204A - HIRANO, K.",1,0,0,0,0,0,0,0,0,0,0,0,0
"HIST 213A - MARINO, K.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"HIST 22 - STEIN, S.A.",0.294,0.385,0.017,0.061,0.039,0.16,0.004,0.009,0.013,0.004,0.004,0,0.009
"HIST 3A - ALEXANDER, A.",0.482,0.184,0.175,0.044,0.009,0.088,0,0,0,0,0,0,0.018
"HIST 8A - TERRACIANO, K.B.",0.344,0.285,0.064,0.108,0.031,0.126,0.018,0,0.013,0,0,0.008,0.003
"HIST 94 - SUBRAHMANYAM, S.",0.169,0.169,0,0.262,0.154,0.077,0.046,0.015,0.062,0.031,0,0,0.015
"HIST 96W - HUDSON, P.J.",0.407,0.185,0.056,0.083,0.046,0.176,0.028,0,0.009,0.009,0,0,0
"HIST 97C - JACOBY, R.",0.6,0.133,0,0,0.067,0.133,0,0,0,0,0,0,0.067
"HIST 97C - SILVERMAN, D.L.",0.438,0.25,0,0.062,0,0.25,0,0,0,0,0,0,0
"HIST 97D - STEVENSON, B.",0.87,0,0.087,0,0,0,0,0,0,0,0,0,0.043
"HIST 97G - VON GLAHN, R.",0.125,0.125,0,0.312,0.062,0.312,0,0,0,0,0,0,0.062
"HIST 9C - HIRANO, K.",0.498,0.251,0.036,0.049,0.027,0.103,0.013,0.004,0.009,0,0,0,0.009
"HIST 9D - GELVIN, J.L.",0.553,0.282,0,0.012,0,0.129,0.012,0.012,0,0,0,0,0
"HIST C187N - SUBRAHMANYAM, S.",0.222,0.444,0,0,0.111,0.222,0,0,0,0,0,0,0
"HIST M108C - BOUM, A.",0.235,0.412,0.118,0,0,0.235,0,0,0,0,0,0,0
"HIST M147D - MARINO, K.M.",0.487,0.303,0,0.066,0.013,0.092,0.013,0,0,0.013,0.013,0,0
"HIST M151A - GOMEZ-QUINONES, J.",0.5,0.389,0,0.056,0,0.056,0,0,0,0,0,0,0
"HIST M182A - SMOAK, J.D.",0.4,0.15,0,0.2,0,0.15,0,0.05,0,0.05,0,0,0
"HIST M186A - TAMBOLI, V.K.",0.2,0.15,0.1,0.05,0.05,0.3,0,0,0.05,0,0,0,0.1
"HIST M4 - GOLDBERG, J.L.",0.31,0.207,0.069,0.138,0.069,0.103,0,0,0.034,0,0,0.034,0.034
"HIST M60 - SHAYEGAN, M.R.",0.143,0.143,0.314,0.057,0.114,0.086,0.029,0,0.057,0,0,0,0.057
"HLT POL 200A - BROOK, R.H.",1,0,0,0,0,0,0,0,0,0,0,0,0
"HLT POL 200A - BUSTAMANTE, A.V.",0.8,0,0.2,0,0,0,0,0,0,0,0,0,0
"HLT POL 200A - COWGILL, B.O.",0.857,0.095,0.048,0,0,0,0,0,0,0,0,0,0
"HLT POL 203A - COMANOR, W.S.",0.5,0.286,0,0.071,0,0.143,0,0,0,0,0,0,0
"HLT POL 239A - ANDERSON, D.M.",0.308,0.231,0,0.231,0.077,0.154,0,0,0,0,0,0,0
"HLT POL 243 - KUO, A.A.",0.625,0.25,0,0,0,0.125,0,0,0,0,0,0,0
"HLT POL 249 - TANOUYE, J.",0.913,0.087,0,0,0,0,0,0,0,0,0,0,0
"HLT POL 266A - MAHAJAN, A.P.",1,0,0,0,0,0,0,0,0,0,0,0,0
"HLT POL 286 - COWGILL, B.O.",0.867,0.133,0,0,0,0,0,0,0,0,0,0,0
"HLT POL 400 - GALPER, M.R.",0.879,0.017,0,0.052,0,0.034,0.017,0,0,0,0,0,0
"HLT POL 403 - GALPER, M.R.",0.525,0.2,0.1,0.125,0,0.05,0,0,0,0,0,0,0
"HLT POL 435 - POURAT, N.",0.474,0.263,0.263,0,0,0,0,0,0,0,0,0,0
"HLT POL 436 - KHOURI, L.M.",0.25,0.167,0.292,0.167,0,0.125,0,0,0,0,0,0,0
"HLT POL 439 - MOUCHERAUD, C.",0.129,0.065,0.742,0,0,0.032,0.032,0,0,0,0,0,0
"HLT POL 445 - ELGINER, J.A.",0.565,0.217,0.13,0,0.043,0.043,0,0,0,0,0,0,0
"HLT POL M236 - LU, Z.J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"HLT POL M420 - SMITH, K.A.",0.9,0.1,0,0,0,0,0,0,0,0,0,0,0
"HNRS 119 - FRANKLIN, A.S.",0.889,0,0.111,0,0,0,0,0,0,0,0,0,0
"HNRS 124 - TERRALL, M.",0.118,0.529,0.059,0,0,0.294,0,0,0,0,0,0,0
"HNRS 149 - ABRAMSON, P.R.",0.571,0.19,0.19,0,0,0.048,0,0,0,0,0,0,0
"HNRS 150 - PIRE, F.A.",0.615,0.231,0.154,0,0,0,0,0,0,0,0,0,0
"HNRS 153 - LOWENSTEIN, D.H.",0.444,0.333,0,0.111,0,0.056,0.056,0,0,0,0,0,0
"HNRS 4 - MORENO, E.A.",0.5,0,0.5,0,0,0,0,0,0,0,0,0,0
"HUM GEN 236A - CANTOR, R.M.",0.556,0.167,0.111,0.167,0,0,0,0,0,0,0,0,0
"I A STD 1 - MOORE, A.D.",0.565,0.149,0,0.054,0.065,0.071,0.024,0.012,0.024,0,0,0.012,0.024
"I A STD 191 - LEE, Y.B.",0.375,0.083,0,0.167,0.083,0.042,0.083,0.042,0.125,0,0,0,0
"I E STD C160 - VINE, B.H.",0.417,0.167,0,0.167,0.167,0.083,0,0,0,0,0,0,0
"I M STD 155 - AGADJANIAN, V.",0.231,0.385,0.154,0,0,0.231,0,0,0,0,0,0,0
"IL AMER 18A - DE LA TORRE, L.",0.167,0.25,0.5,0,0,0.083,0,0,0,0,0,0,0
"INDO 1 - WIJAYA, J.",0.556,0,0.333,0,0,0.111,0,0,0,0,0,0,0
"INDO 100A - WIJAYA, J.",0.444,0.444,0,0,0,0.111,0,0,0,0,0,0,0
"INF STD 211 - DRUCKER, J.R.",0.6,0.364,0,0.018,0,0.018,0,0,0,0,0,0,0
"INF STD 227 - NOBLE, S.U.",0.917,0.083,0,0,0,0,0,0,0,0,0,0,0
"INF STD 260 - LEAZER, G.H.",0.604,0.358,0,0,0,0.019,0,0,0,0,0,0,0.019
"INF STD 271 - GOMEZ, J.N.",0.571,0.071,0.143,0,0,0.214,0,0,0,0,0,0,0
"INF STD 289 - BLANCHETTE, J.",0.231,0.231,0.231,0,0,0.308,0,0,0,0,0,0,0
"INF STD 289 - DRUCKER, J.R.",0.7,0,0.2,0.1,0,0,0,0,0,0,0,0,0
"INF STD 289 - TADIC, L.K.",0.5,0,0,0.1,0.1,0.3,0,0,0,0,0,0,0
"INF STD 289 - VANCOUR, S.G.",0.462,0.462,0,0,0,0.077,0,0,0,0,0,0,0
"INF STD 30 - LIEVROUW, L.A.",0.235,0.338,0,0.147,0.029,0.191,0.015,0,0.044,0,0,0,0
"INF STD 423 - KARATSU, R.D.",0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"INF STD 431 - GILLILAND, A.J.",0.6,0.35,0.025,0,0,0.025,0,0,0,0,0,0,0
"INF STD 434 - CASWELL, M.L.",0.615,0.385,0,0,0,0,0,0,0,0,0,0,0
"INTL DV 1 - ANJUM, E.",0.466,0.343,0.01,0.059,0.025,0.083,0,0.01,0.005,0,0,0,0
"INTL DV 160 - FUENTES-DASTE, L.",0.111,0.111,0.074,0.37,0,0.296,0,0,0,0,0,0,0.037
"INTL DV 160 - ROSS, M.L.",0.296,0.093,0.056,0.278,0.037,0.111,0.074,0,0.056,0,0,0,0
"INTL DV 191 - FUENTES-DASTE, L.",0.042,0.208,0.083,0.292,0.083,0.125,0.042,0,0.125,0,0,0,0
"IRANIAN 102A - HAGIGI, L.E.",0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"IRANIAN 103A - INGENITO, D.",0.2,0,0.8,0,0,0,0,0,0,0,0,0,0
"IRANIAN 1A - POURZANGI, B.",0.778,0.222,0,0,0,0,0,0,0,0,0,0,0
"IRANIAN 20A - HAGIGI, L.E.",0.818,0.152,0,0.03,0,0,0,0,0,0,0,0,0
"IRANIAN M105A - SAIEDI, N.",0.651,0.279,0,0,0,0.07,0,0,0,0,0,0,0
"IRANIAN M60 - SHAYEGAN, M.R.",0,0.429,0.143,0.286,0.143,0,0,0,0,0,0,0,0
"ITALIAN 1 - LAVAGNINO, C.G.",0.326,0.169,0.169,0.056,0.011,0.135,0.045,0.011,0.056,0.022,0,0,0
"ITALIAN 114B - MOROSINI, R.",0.4,0,0.4,0,0,0.2,0,0,0,0,0,0,0
"ITALIAN 2 - TRUONG, H.T.",0.44,0.12,0.16,0,0.04,0.12,0.04,0.04,0,0,0,0,0.04
"ITALIAN 3 - SPANO, O.",0.348,0.087,0.087,0.174,0.043,0.217,0,0,0,0.043,0,0,0
"ITALIAN 4 - LAVAGNINO, C.G.",0.556,0.333,0.111,0,0,0,0,0,0,0,0,0,0
"ITALIAN 46 - HARRISON, T.J.",0.245,0.275,0.01,0.157,0.049,0.127,0.039,0,0.039,0.01,0.01,0.029,0.01
"JAPAN 1 - KAWANISHI, Y.",0.402,0.218,0.023,0.126,0.046,0.08,0.034,0,0.023,0,0.011,0.011,0.023
"JAPAN 1 - TAKAKURA, A.H.",0.459,0.271,0.165,0.024,0.024,0.012,0.024,0,0,0.012,0.012,0,0
"JAPAN 100A - NOGAMI, Y.",0.178,0.222,0.022,0.089,0.178,0.067,0.022,0.111,0.067,0.022,0,0,0.022
"JAPAN 100R - IKEDA, E.",0.235,0.412,0,0.059,0,0.294,0,0,0,0,0,0,0
"JAPAN 101A - KAWANISHI, Y.",0.526,0.263,0.105,0.053,0,0,0,0,0.053,0,0,0,0
"JAPAN 110A - KANESAKA, K.K.",0,0.091,0.273,0,0.182,0.364,0,0.091,0,0,0,0,0
"JAPAN 161 - BODIFORD, W.M.",0.333,0.033,0.033,0.2,0.033,0.233,0.1,0,0,0,0,0,0.033
"JAPAN 191B - YAMAZAKI, J.",0.571,0.214,0,0.071,0.143,0,0,0,0,0,0,0,0
"JAPAN 297B - YAMAZAKI, J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"JAPAN 4 - IKEDA, E.",0.074,0.37,0.148,0.111,0,0.185,0,0,0.074,0.037,0,0,0
"JAPAN 4 - MENJO, S.",0.048,0.286,0,0.19,0.048,0.238,0.095,0.048,0,0,0,0.048,0
"JAPAN 50 - KANESAKA, K.K.",0.382,0.272,0.052,0.081,0.035,0.092,0.017,0.023,0.023,0.012,0,0,0.012
"JEWISH 175 - HAKAK, L.",0.529,0.059,0,0.176,0,0.029,0.088,0.029,0.029,0.059,0,0,0
"JEWISH M10 - BONESHO, C.E.",0.444,0.185,0.111,0.111,0.037,0.037,0,0.037,0,0,0,0,0.037
"JEWISH M182A - SMOAK, J.D.",0.417,0.25,0,0.083,0,0.25,0,0,0,0,0,0,0
"KOREA 1 - CHOI, J.B.",0.447,0.188,0.259,0.082,0.012,0.012,0,0,0,0,0,0,0
"KOREA 1 - MITSU0GA, J.I.",0.382,0.146,0.303,0.045,0.034,0.09,0,0,0,0,0,0,0
"KOREA 100A - YOON, J.E.",0.208,0.167,0.167,0.167,0.083,0.125,0.042,0,0.042,0,0,0,0
"KOREA 101A - YOON, J.E.",0.5,0.2,0,0,0,0.3,0,0,0,0,0,0,0
"KOREA 102A - CHOI, J.B.",0.9,0.05,0.05,0,0,0,0,0,0,0,0,0,0
"KOREA 104A - JEON, S.",0.667,0.167,0.083,0.083,0,0,0,0,0,0,0,0,0
"KOREA 172 - OAK, S.",0.567,0.1,0,0.033,0.033,0.067,0.133,0,0.033,0,0,0,0.033
"KOREA 180B - JUNG-KIM, J.J.",0.167,0.389,0,0,0.056,0.222,0.111,0,0.056,0,0,0,0
"KOREA 184A - JUNG-KIM, J.J.",0.229,0.257,0.029,0.057,0.143,0.143,0,0,0.143,0,0,0,0
"KOREA 1A - JU, H.",0.25,0.125,0.583,0.021,0,0,0.021,0,0,0,0,0,0
"KOREA 4 - JEON, S.",0.333,0.091,0.424,0,0,0.121,0,0,0,0,0.03,0,0
"KOREA 4 - JU, H.",0.35,0.15,0.35,0.05,0,0.05,0,0,0.05,0,0,0,0
"KOREA 50 - WANG, S.",0.324,0.279,0.015,0.088,0.015,0.191,0.015,0,0.044,0,0,0,0.029
"KOREA C150 - PARK, H.",0.267,0.067,0.2,0.133,0,0,0,0,0.2,0,0,0,0.133
"LATIN 1 - BECKELHYMER, S.D.",0.346,0.09,0.41,0.026,0.038,0.013,0.038,0.013,0,0.013,0,0.013,0
"LATIN 3 - BECKELHYMER, S.D.",0.125,0.125,0.25,0.25,0,0,0,0,0.125,0,0,0.125,0
"LAW 100 - STONE, R.",0.169,0.234,0.026,0.156,0.156,0.26,0,0,0,0,0,0,0
"LAW 108A - COLLINS, A.",0.216,0.324,0.054,0.054,0.027,0.324,0,0,0,0,0,0,0
"LAW 108A - CRAMER, J.",0.318,0.318,0,0.091,0.045,0.227,0,0,0,0,0,0,0
"LAW 108A - LANNING, D.P.",0.268,0.293,0.049,0.024,0.024,0.341,0,0,0,0,0,0,0
"LAW 108A - LIGHT, J.A.",0.243,0.378,0.054,0.108,0,0.216,0,0,0,0,0,0,0
"LAW 108A - LYON GROSSMAN, K.A",0.289,0.342,0.053,0.053,0,0.263,0,0,0,0,0,0,0
"LAW 108A - WETZSTEIN, S.R.",0.205,0.273,0.045,0.091,0.045,0.341,0,0,0,0,0,0,0
"LAW 108A - WHITCUP, A.R.",0.289,0.311,0.022,0.089,0.044,0.244,0,0,0,0,0,0,0
"LAW 120 - DOLOVICH, S.",0.125,0.225,0.025,0.175,0.15,0.3,0,0,0,0,0,0,0
"LAW 120 - THAXTON, S.",0.154,0.231,0.026,0.154,0.154,0.282,0,0,0,0,0,0,0
"LAW 130 - BALDWIN CLARK, L.J",0.105,0.211,0.053,0.184,0.158,0.289,0,0,0,0,0,0,0
"LAW 130 - BRYANT, T.L.",0.154,0.231,0.026,0.154,0.154,0.282,0,0,0,0,0,0,0
"LAW 130 - RILEY, A.R.",0.111,0.21,0.049,0.198,0.173,0.259,0,0,0,0,0,0,0
"LAW 130 - TSOSIE, R.A.",0.14,0.209,0.023,0.186,0.163,0.279,0,0,0,0,0,0,0
"LAW 130 - ZASLOFF, J.",0.15,0.25,0,0.2,0.15,0.25,0,0,0,0,0,0,0
"LAW 140 - EMERSON, B.E.",0.135,0.216,0.054,0.162,0.162,0.27,0,0,0,0,0,0,0
"LAW 140 - GRADY, M.",0.171,0.237,0.026,0.158,0.158,0.25,0,0,0,0,0,0,0
"LAW 140 - MORAN, R.F.",0.154,0.231,0.026,0.154,0.154,0.282,0,0,0,0,0,0,0
"LAW 140 - WANG, A.",0.175,0.238,0.025,0.162,0.15,0.25,0,0,0,0,0,0,0
"LAW 145 - MARCUS, D.W.",0.184,0.224,0.013,0.158,0.158,0.263,0,0,0,0,0,0,0
"LAW 145 - SCALLEN, E.",0.177,0.203,0.013,0.152,0.19,0.266,0,0,0,0,0,0,0
"LAW 145 - SCHWARTZ, J.C.",0.141,0.244,0.051,0.154,0.154,0.256,0,0,0,0,0,0,0
"LAW 145 - SPILLENGER, C.S.",0.128,0.231,0.051,0.179,0.103,0.256,0,0,0.051,0,0,0,0
"LAW 201 - VOLOKH, E.",0.155,0.254,0.056,0.127,0.042,0.366,0,0,0,0,0,0,0
"LAW 202 - COLGAN, B.",0.202,0.263,0.01,0.141,0.01,0.354,0.01,0,0.01,0,0,0,0
"LAW 205 - GOODMAN, P.D.",0.16,0.253,0.04,0.12,0.053,0.373,0,0,0,0,0,0,0
"LAW 207 - SLEVIN, H.F.",0.353,0.059,0.029,0.088,0,0.471,0,0,0,0,0,0,0
"LAW 209 - NELSON, G.S.",0.111,0.167,0.167,0.167,0.167,0.222,0,0,0,0,0,0,0
"LAW 211 - EAGLY, I.",0.152,0.257,0.048,0.181,0,0.362,0,0,0,0,0,0,0
"LAW 211 - WONSOWICZ, P.",0.173,0.24,0.029,0.163,0.038,0.356,0,0,0,0,0,0,0
"LAW 220 - BANK, S.",0.179,0.214,0.018,0.125,0.036,0.375,0,0,0.054,0,0,0,0
"LAW 220 - OH, J.S.",0.186,0.237,0.034,0.153,0.017,0.373,0,0,0,0,0,0,0
"LAW 228 - BAINBRIDGE, S.M.",0.196,0.196,0.043,0.13,0.022,0.413,0,0,0,0,0,0,0
"LAW 230 - BAINBRIDGE, S.M.",0.185,0.25,0,0.141,0.011,0.413,0,0,0,0,0,0,0
"LAW 230 - KIM, S.H.",0.175,0.243,0.039,0.107,0.068,0.369,0,0,0,0,0,0,0
"LAW 230 - LOPUCKI, L.M.",0.162,0.235,0.029,0.191,0,0.382,0,0,0,0,0,0,0
"LAW 234 - POWER, J.J.",0.127,0.254,0.063,0.19,0,0.365,0,0,0,0,0,0,0
"LAW 248 - BUSSEL, D.J.",0.2,0.267,0.133,0,0,0.4,0,0,0,0,0,0,0
"LAW 252 - MITTLEMAN, H.A.",0.214,0.143,0.095,0.143,0,0.405,0,0,0,0,0,0,0
"LAW 266 - GOMEZ, L.E.",0.333,0.083,0.028,0.083,0,0.472,0,0,0,0,0,0,0
"LAW 270 - ABOU EL FADL, K.M.",0.125,0.312,0.062,0.062,0.062,0.375,0,0,0,0,0,0,0
"LAW 272 - STEINBERG, R.H.",0.278,0.167,0.056,0,0,0.5,0,0,0,0,0,0,0
"LAW 274 - CRITTENDEN, J.W.",0.2,0.218,0.018,0.2,0,0.364,0,0,0,0,0,0,0
"LAW 277 - GARDBAUM, S.A.",0.115,0.308,0.038,0.077,0,0.462,0,0,0,0,0,0,0
"LAW 290 - HOROWITZ, C.",0.344,0.125,0.031,0.125,0,0.375,0,0,0,0,0,0,0
"LAW 300 - HAYDEN, P.T.",0.167,0.217,0.033,0.117,0.05,0.4,0,0,0.017,0,0,0,0
"LAW 302 - NETANEL, N.W.",0.169,0.262,0.046,0.138,0.015,0.354,0,0,0.015,0,0,0,0
"LAW 303 - GENCO, S.C.",0.104,0.239,0.09,0.179,0.015,0.358,0,0,0.015,0,0,0,0
"LAW 305 - AKENS, S.E.",0.162,0.25,0.038,0.2,0,0.35,0,0,0,0,0,0,0
"LAW 305 - LA TERZA, N.R.",0.208,0.245,0,0.189,0,0.358,0,0,0,0,0,0,0
"LAW 306 - LICHTMAN, D.G.",0.286,0.171,0.029,0.057,0,0.457,0,0,0,0,0,0,0
"LAW 312 - DERIAN, S.K.",0.167,0.226,0.036,0.202,0,0.369,0,0,0,0,0,0,0
"LAW 312 - OLSEN, F.E.",0.128,0.245,0.032,0.181,0.021,0.394,0,0,0,0,0,0,0
"LAW 316 - PE0, C.L.",0.367,0.067,0.033,0.067,0,0.467,0,0,0,0,0,0,0
"LAW 318 - SUSMAN, A.L.",0.19,0.333,0,0.048,0,0.429,0,0,0,0,0,0,0
"LAW 319 - TOLSON, F.",0.1,0.25,0.1,0.1,0.05,0.4,0,0,0,0,0,0,0
"LAW 326 - HORWITZ, J.",0.167,0.222,0.056,0,0,0.556,0,0,0,0,0,0,0
"LAW 331 - MOTOMURA, H.",0.161,0.268,0.036,0.089,0.054,0.339,0.018,0.018,0.018,0,0,0,0
"LAW 350 - BOYD, W.C.",0.35,0.15,0,0.25,0.05,0.2,0,0,0,0,0,0,0
"LAW 358 - POWER, J.J.",0.138,0.207,0.052,0.172,0.034,0.397,0,0,0,0,0,0,0
"LAW 364 - ZIFFREN, K.",0.111,0.333,0.111,0.222,0,0.222,0,0,0,0,0,0,0
"LAW 376 - OLSEN, F.E.",0.25,0.15,0.1,0,0,0.5,0,0,0,0,0,0,0
"LAW 380 - STARK, K.J.",0.409,0.045,0.091,0,0,0.455,0,0,0,0,0,0,0
"LAW 390 - BAWDEN, E.A.",0.2,0.2,0.1,0.1,0,0.4,0,0,0,0,0,0,0
"LAW 399 - MULLER, F.T.",0.133,0.133,0.2,0.067,0.067,0.4,0,0,0,0,0,0,0
"LAW 403 - CHUNG, T.Y.",0.143,0.238,0.048,0.206,0,0.365,0,0,0,0,0,0,0
"LAW 410 - MARCUS, D.W.",0.167,0.286,0.024,0.095,0,0.405,0,0,0.024,0,0,0,0
"LAW 424 - STONE, R.",0.286,0.214,0,0.143,0,0.357,0,0,0,0,0,0,0
"LAW 432 - BANK, S.",0.333,0.111,0.037,0.185,0.037,0.296,0,0,0,0,0,0,0
"LAW 439 - CANNON, K.C.",0.242,0.152,0.061,0.091,0,0.455,0,0,0,0,0,0,0
"LAW 440 - ROBERTS, M.T.",0.371,0.086,0.029,0.086,0,0.429,0,0,0,0,0,0,0
"LAW 446 - ABE, G.J.",0.5,0,0,0,0,0.5,0,0,0,0,0,0,0
"LAW 447 - HARTMAN, S.E.",0.333,0.067,0.133,0.067,0,0.4,0,0,0,0,0,0,0
"LAW 475 - REICH, P.L.",0.158,0.237,0.039,0.197,0.013,0.355,0,0,0,0,0,0,0
"LAW 483 - ALBEN, A.D.",0.31,0.069,0.103,0.103,0,0.414,0,0,0,0,0,0,0
"LAW 509 - TSOSIE, R.A.",0.722,0.111,0.167,0,0,0,0,0,0,0,0,0,0
