Date,Location,Breakfast,Lunch/Brunch,Dinner,Extended Dinner
5/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob  Flamin Hot Chicken,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
5/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Uncle Al's Barbeque
5/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Heritage Kitchen,9 p.m. - 12 a.m.  Aloha Fridays  BittieBitez Mini-Donuts
5/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Wafl,9 p.m. - 12 a.m.  Habibi Shack
5/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Salpicon
5/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Flamin Hot Chicken
5/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
5/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,9 p.m. - 12 a.m.  Flamin Hot Chicken
5/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Cerda Vega Tacos  Rice Balls of Fire,9 p.m. - 12 a.m.  The Taco Cartel  Salpicon
5/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Wafl
5/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna  Yalla,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
5/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Don Pollon,9 p.m. - 12 a.m.  Pinch of Flavor
5/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  StopBye Cafe,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
5/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos
5/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  Creamy Boys
5/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Aloha Fridays
5/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Heritage Kitchen,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
5/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,CLOSED
5/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Uncle Al's Barbeque,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Salpicon
5/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
5/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Aloha Fridays
5/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
5/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  Aloha Fridays  Salpicon
5/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,9 p.m. - 12 a.m.  Kalamaki Greek Street Food
5/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
5/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  Habibi Shack
5/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Don Pollon,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
5/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  The Taco Cartel
5/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor  Heritage Kitchen,9 p.m. - 12 a.m.  StopBye Cafe  BittieBitez Mini-Donuts
5/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Rice Balls of Fire
5/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Uncle Al's Barbeque,9 p.m. - 12 a.m.  Wafl  Creamy Boys
5/31/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Habibi Shack
5/31/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  BittieBitez Mini-Donuts
6/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  The Taco Cartel
6/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
6/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Smile Hotdog
6/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna  Pinch of Flavor,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Creamy Boys
6/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys,9 p.m. - 12 a.m.  El Gallo Yucateco
6/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Salpicon
6/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,9 p.m. - 12 a.m.  Uncle Al's Barbeque
6/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Don Pollon,9 p.m. - 12 a.m.  Habibi Shack  Creamy Boys
6/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  The Taco Cartel
6/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla  Rice Balls of Fire,9 p.m. - 12 a.m.  StopBye Cafe  Salpicon
6/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Kalamaki Greek Street Food
6/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob  8E8 Thai Street Food,9 p.m. - 12 a.m.  Pinch of Flavor  BittieBitez Mini-Donuts
6/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Vchos Pupusería Moderna
6/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  The Taco Cartel  Creamy Boys
6/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Don Pollon
6/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
6/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Wafl
6/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays  Don Pollon,9 p.m. - 12 a.m.  Habibi Shack  BittieBitez Mini-Donuts
6/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  The Taco Cartel
6/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Salpicon
6/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Pinch of Flavor
6/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Fat Boys,9 p.m. - 12 a.m.  Flamin Hot Chicken  Creamy Boys
6/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Smile Hotdog
6/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen  Yalla,9 p.m. - 12 a.m.  Rice Balls of Fire  Salpicon
6/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
6/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/31/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
7/31/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/31/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
8/31/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
9/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
